Bedroom,Bath,Area_sqft,Log_area_sqft,Area_per_bedroom,Bath_bedroom_ratio,Location_median_ppsf,Type_target_enc,City_target_enc,Source_OLX,Price_pkr,Log_price
4.0,5.0,1905.75,7.552630911,476.4375,1.25,15861.09024,17.52449479365033,17.48107115846154,1,30000000,17.21670794
3.0,3.0,2041.875,7.621623782,680.625,1.0,19283.74656,16.74009781756667,17.63082525563043,0,14500000,16.48965921
7.0,7.0,5445.0,8.602453035,777.8571429,1.0,12511.47842,17.52449479365033,17.0930370689899,0,85000000,18.25816181
5.0,6.0,3267.0,8.091627412,653.4,1.2,21120.29385,17.52449479365033,17.63082525563043,0,65000000,17.98989783
3.0,3.0,1800.0,7.495541944,600.0,1.0,22000.0,18.00816093799353,17.38481072169611,1,32500000,17.29675065
0.0,0.0,1361.25,7.216158674,1361.25,0.0,15861.09024,16.89827182589474,17.48107115846154,1,4800000,15.38412648
4.0,5.0,2700.0,7.901007052,675.0,1.25,26481.48148,18.00816093799353,17.38481072169611,1,73500000,18.11279596
6.0,6.0,5445.0,8.602453035,907.5,1.0,14954.74223,17.52449479365033,17.2241481738,0,120000000,18.6030023
6.0,6.0,2722.5,7.909305855,453.75,1.0,14041.756535,17.52449479365033,17.0930370689899,0,34500000,17.35646988
5.0,6.0,1905.75,7.552630911,381.15,1.2,14954.74223,17.52449479365033,17.2241481738,0,28500000,17.16541465
5.0,6.0,5445.0,8.602453035,1089.0,1.2,21120.29385,17.52449479365033,17.63082525563043,0,109000000,18.50685844
0.0,0.0,4500.0,8.411832676,4500.0,0.0,8611.111111,16.7407250003125,17.63082525563043,1,76000000,18.1462439
6.0,7.0,5445.0,8.602453035,907.5,1.166666667,18732.78237,17.52449479365033,17.48107115846154,1,100000000,18.42068074
3.0,3.0,900.0,6.802394763,300.0,1.0,62962.96296,18.00816093799353,17.38481072169611,0,57500000,17.86729551
0.0,0.0,3600.0,8.188689124,3600.0,0.0,111111.1111,16.89827182589474,17.38481072169611,1,400000000,19.80697511
4.0,5.0,1361.25,7.216158674,340.3125,1.25,20202.0202,17.52449479365033,17.30474131619205,0,28500000,17.16541465
6.0,6.0,2722.5,7.909305855,453.75,1.0,15861.09024,17.52449479365033,17.48107115846154,0,47000000,17.66565816
0.0,0.0,2520.0,7.832014181,2520.0,0.0,15861.09024,16.7407250003125,17.48107115846154,1,15000000,16.52356076
4.0,5.0,1905.75,7.552630911,476.4375,1.25,12331.10324,17.52449479365033,17.0930370689899,0,23500000,16.97251098
3.0,4.0,1361.25,7.216158674,453.75,1.333333333,17630.85399,17.52449479365033,17.30474131619205,0,22500000,16.92902587
6.0,7.0,4500.0,8.411832676,750.0,1.166666667,61111.11111,18.00816093799353,17.38481072169611,0,300000000,19.51929303
5.0,5.0,1361.25,7.216158674,272.25,1.0,20202.0202,17.52449479365033,17.30474131619205,0,28500000,17.16541465
4.0,5.0,1361.25,7.216158674,340.3125,1.25,43503.21395999999,17.52449479365033,17.63082525563043,0,65000000,17.98989783
3.0,4.0,1361.25,7.216158674,453.75,1.333333333,15861.09024,17.52449479365033,17.48107115846154,0,26500000,17.09265529
6.0,6.0,5445.0,8.602453035,907.5,1.0,16161.61616,17.52449479365033,17.63082525563043,0,95000000,18.36938745
5.0,5.0,1361.25,7.216158674,272.25,1.0,14954.74223,17.52449479365033,17.2241481738,0,30000000,17.21670794
8.0,7.0,10890.0,9.295600216,1361.25,0.875,16988.06244,18.00816093799353,17.48107115846154,0,150000000,18.82614585
5.0,6.0,5445.0,8.602453035,1089.0,1.2,17171.71717,17.52449479365033,17.48107115846154,0,78000000,18.17221938
4.0,5.0,2722.5,7.909305855,680.625,1.25,23875.11478,18.00816093799353,17.48107115846154,0,50000000,17.72753356
3.0,4.0,1361.25,7.216158674,453.75,1.333333333,20202.0202,17.52449479365033,17.30474131619205,0,27000000,17.11134742
2.0,3.0,1361.25,7.216158674,680.625,1.5,14954.74223,17.52449479365033,17.2241481738,0,11000000,16.21340583
4.0,4.0,3267.0,8.091627412,816.75,1.0,11202.938475,17.52449479365033,17.0930370689899,0,36000000,17.3990295
3.0,4.0,1361.25,7.216158674,453.75,1.333333333,15861.09024,17.52449479365033,17.48107115846154,1,26500000,17.09265529
6.0,6.0,2722.5,7.909305855,453.75,1.0,17079.889805,17.52449479365033,17.48107115846154,0,45000000,17.62217305
4.0,4.0,1089.0,6.993015123,272.25,1.0,17447.19927,17.52449479365033,17.30474131619205,0,16500000,16.61887094
5.0,5.0,2450.25,7.803945339,490.05,1.0,24050.02405,17.52449479365033,17.30474131619205,0,60000000,17.90985512
5.0,6.0,5445.0,8.602453035,1089.0,1.2,17447.19927,18.00816093799353,17.48107115846154,0,107500000,18.49300141
5.0,6.0,2722.5,7.909305855,544.5,1.2,13957.75941,17.52449479365033,17.0930370689899,0,37500000,17.43985149
5.0,6.0,1905.75,7.552630911,381.15,1.2,13957.75941,17.52449479365033,17.2241481738,0,27500000,17.12969656
4.0,5.0,2722.5,7.909305855,680.625,1.25,17447.19927,17.52449479365033,17.30474131619205,0,38000000,17.45309672
2.0,2.0,1197.9,7.088325303,598.95,1.0,15861.09024,16.74009781756667,17.48107115846154,0,10000000,16.11809565
5.0,6.0,2722.5,7.909305855,544.5,1.2,21120.29385,17.52449479365033,17.63082525563043,0,65000000,17.98989783
6.0,6.0,5445.0,8.602453035,907.5,1.0,21120.29385,17.52449479365033,17.63082525563043,0,112500000,18.53846378
0.0,0.0,10890.0,9.295600216,10890.0,0.0,7978.723404,16.7407250003125,17.48107115846154,1,77500000,18.16578849
4.0,4.0,1361.25,7.216158674,340.3125,1.0,14325.06887,17.52449479365033,17.0930370689899,0,18500000,16.73328129
3.0,3.0,1600.0,7.377758908,533.3333333,1.0,22812.5,16.74009781756667,17.38481072169611,1,36500000,17.41282282
5.0,6.0,2722.5,7.909305855,544.5,1.2,15861.09024,17.52449479365033,17.48107115846154,0,44500000,17.61099975
5.0,5.0,2722.5,7.909305855,544.5,1.0,20202.0202,18.00816093799353,17.2241481738,0,57500000,17.86729551
4.0,5.0,2722.5,7.909305855,680.625,1.25,9917.355372,17.52449479365033,17.2241481738,0,23500000,16.97251098
3.0,4.0,1361.25,7.216158674,453.75,1.333333333,27915.51882,17.52449479365033,17.63082525563043,0,41500000,17.54120399
4.0,4.0,1361.25,7.216158674,340.3125,1.0,16791.28952,17.52449479365033,17.0930370689899,0,22000000,16.90655301
3.0,3.0,2160.0,7.677863501,720.0,1.0,23495.37037,18.00816093799353,17.38481072169611,0,35000000,17.37085862
3.0,3.0,1548.0,7.344719054,516.0,1.0,22000.0,16.74009781756667,17.38481072169611,0,15500000,16.55635058
4.0,6.0,2531.925,7.836735162,632.98125,1.5,6555.555556,17.52449479365033,17.63082525563043,0,35000000,17.37085862
4.0,5.0,1361.25,7.216158674,340.3125,1.25,14041.756535,17.52449479365033,17.0930370689899,0,18500000,16.73328129
6.0,6.0,3267.0,8.091627412,544.5,1.0,16988.06244,18.00816093799353,17.63082525563043,1,60000000,17.90985512
3.0,4.0,1361.25,7.216158674,453.75,1.333333333,13957.75941,17.52449479365033,17.2241481738,0,19000000,16.75994954
0.0,0.0,1800.0,7.495541944,1800.0,0.0,16988.06244,16.89827182589474,17.63082525563043,1,17000000,16.6487239
6.0,6.0,7893.0,8.97373157,1315.5,1.0,24334.251605,17.52449479365033,17.38481072169611,0,250000000,19.33697148
9.0,6.0,4356.0,8.379309484,484.0,0.666666667,14954.74223,17.30156670857143,17.2241481738,0,46000000,17.64415195
6.0,7.0,2722.5,7.909305855,453.75,1.166666667,43503.21395999999,17.52449479365033,17.63082525563043,0,115000000,18.56044269
0.0,0.0,1080.0,6.98471632,1080.0,0.0,22000.0,16.7407250003125,17.38481072169611,1,5000000,15.42494847
4.0,5.0,1905.75,7.552630911,476.4375,1.25,12511.47842,17.52449479365033,17.0930370689899,0,22500000,16.92902587
2.0,2.0,954.0,6.860663671,477.0,1.0,22000.0,16.74009781756667,17.38481072169611,0,9500000,16.06680236
0.0,0.0,21780.0,9.988747396,21780.0,0.0,15861.09024,16.7407250003125,17.48107115846154,1,305000000,19.53582233
0.0,0.0,1361.25,7.216158674,1361.25,0.0,15861.09024,14.8229620675,17.48107115846154,1,3000000,14.91412285
6.0,6.0,6534.0,8.784774592,1089.0,1.0,32713.498625,17.52449479365033,17.2241481738,0,227500000,19.2426608
10.0,6.0,1905.75,7.552630911,190.575,0.6,20202.0202,17.52449479365033,17.63082525563043,0,40000000,17.50439001
3.0,4.0,1361.25,7.216158674,453.75,1.333333333,13957.75941,17.52449479365033,17.0930370689899,0,20000000,16.81124283
5.0,5.0,2178.0,7.686162303,435.6,1.0,19283.74656,17.03228004347826,17.63082525563043,0,50000000,17.72753356
2.0,2.0,900.0,6.802394763,450.0,1.0,22000.0,16.74009781756667,17.38481072169611,1,8000000,15.8949521
4.0,6.0,1361.25,7.216158674,340.3125,1.5,19283.74656,17.52449479365033,17.63082525563043,0,29500000,17.19990082
7.0,6.0,5445.0,8.602453035,777.8571429,0.857142857,15861.09024,17.52449479365033,17.48107115846154,0,64800000,17.98681616
5.0,7.0,5445.0,8.602453035,1089.0,1.4,21120.29385,17.52449479365033,17.63082525563043,0,139000000,18.74998449
3.0,3.0,1361.25,7.216158674,453.75,1.0,17447.19927,17.52449479365033,17.30474131619205,0,11000000,16.21340583
5.0,6.0,2722.5,7.909305855,544.5,1.2,13957.75941,17.52449479365033,17.2241481738,0,51000000,17.74733619
4.0,5.0,80.0,4.382026635,20.0,1.25,22000.0,18.00816093799353,17.38481072169611,1,1250000,14.03865411
3.0,4.0,2223.0,7.706612914,741.0,1.333333333,22000.0,18.00816093799353,17.38481072169611,0,62000000,17.94264494
5.0,6.0,5445.0,8.602453035,1089.0,1.2,15861.09024,18.00816093799353,17.48107115846154,0,90500000,18.32086041
5.0,5.0,2722.5,7.909305855,544.5,1.0,20202.0202,17.52449479365033,17.48107115846154,0,55000000,17.82284374
2.0,2.0,1361.25,7.216158674,680.625,1.0,12511.47842,17.52449479365033,17.0930370689899,0,9500000,16.06680236
4.0,5.0,816.75,6.70533305,204.1875,1.25,15861.09024,17.52449479365033,17.48107115846154,1,17500000,16.67771144
2.0,3.0,1251.0,7.13169851,625.5,1.5,22000.0,16.74009781756667,17.38481072169611,0,23000000,16.95100477
5.0,6.0,2722.5,7.909305855,544.5,1.2,13957.75941,17.52449479365033,17.0930370689899,0,40000000,17.50439001
4.0,4.0,1905.75,7.552630911,476.4375,1.0,19283.74656,17.52449479365033,17.63082525563043,0,39000000,17.4790722
6.0,6.0,5445.0,8.602453035,907.5,1.0,21120.29385,17.52449479365033,17.63082525563043,0,109000000,18.50685844
0.0,0.0,1080.0,6.98471632,1080.0,0.0,22000.0,16.7407250003125,17.38481072169611,1,10900000,16.20427335
5.0,6.0,4500.0,8.411832676,900.0,1.2,36111.11111,17.30156670857143,17.38481072169611,1,150000000,18.82614585
6.0,6.0,2722.5,7.909305855,453.75,1.0,19283.74656,17.52449479365033,17.63082525563043,0,100000000,18.42068074
6.0,7.0,5445.0,8.602453035,907.5,1.166666667,25252.525255,17.52449479365033,17.63082525563043,0,140000000,18.75715298
3.0,4.0,816.75,6.70533305,272.25,1.333333333,15916.74319,17.52449479365033,17.30474131619205,0,12500000,16.3412392
4.0,5.0,2259.0,7.722677516,564.75,1.25,13284.685915,16.74009781756667,17.38481072169611,0,34000000,17.34187108
5.0,5.0,2722.5,7.909305855,544.5,1.0,19926.53811,17.52449479365033,17.63082525563043,0,52500000,17.77632373
3.0,3.0,1404.0,7.247080585,468.0,1.0,22000.0,16.74009781756667,17.38481072169611,0,9500000,16.06680236
3.0,3.0,1368.0,7.221105098,456.0,1.0,10599.4152,17.03228004347826,17.38481072169611,0,14500000,16.48965921
4.0,5.0,1361.25,7.216158674,340.3125,1.25,12331.10324,17.52449479365033,17.0930370689899,0,18000000,16.70588232
3.0,4.0,1361.25,7.216158674,453.75,1.333333333,16843.7623,17.52449479365033,17.30474131619205,0,22000000,16.90655301
4.0,3.0,81675.0,11.31050324,20418.75,0.75,306.0912152,17.21200745916667,17.2241481738,0,25000000,17.03438638
0.0,0.0,1800.0,7.495541944,1800.0,0.0,22000.0,16.7407250003125,17.38481072169611,1,7500000,15.83041358
2.0,2.0,950.0,6.856461985,475.0,1.0,11517.857143,16.74009781756667,17.38481072169611,1,7000000,15.76142071
5.0,6.0,5445.0,8.602453035,1089.0,1.2,21120.29385,17.52449479365033,17.63082525563043,0,94900000,18.36833426
2.0,2.0,950.0,6.856461985,475.0,1.0,24090.90909,16.74009781756667,17.38481072169611,1,20000000,16.81124283
2.0,2.0,900.0,6.802394763,450.0,1.0,62962.96296,18.95005811818182,17.38481072169611,0,18500000,16.73328129
4.0,5.0,1361.25,7.216158674,340.3125,1.25,14041.756535,17.52449479365033,17.0930370689899,0,22000000,16.90655301
6.0,6.0,3811.5,8.245778091,635.25,1.0,41978.2238,17.52449479365033,17.63082525563043,0,155000000,18.85893567
0.0,0.0,2722.5,7.909305855,2722.5,0.0,15861.09024,16.7407250003125,17.48107115846154,1,9800000,16.09789294
5.0,6.0,2722.5,7.909305855,544.5,1.2,17079.889805,17.52449479365033,17.48107115846154,0,25000000,17.03438638
5.0,5.0,1361.25,7.216158674,272.25,1.0,17447.19927,17.52449479365033,17.30474131619205,0,26000000,17.0736071
0.0,0.0,5445.0,8.602453035,5445.0,0.0,15861.09024,16.7407250003125,17.48107115846154,1,15000000,16.52356076
5.0,6.0,1361.25,7.216158674,272.25,1.2,16791.28952,17.52449479365033,17.0930370689899,0,21000000,16.860033
6.0,7.0,5445.0,8.602453035,907.5,1.166666667,24334.251605,18.00816093799353,17.48107115846154,0,107500000,18.49300141
5.0,6.0,5445.0,8.602453035,1089.0,1.2,21120.29385,17.52449479365033,17.63082525563043,0,115000000,18.56044269
1.0,1.0,735.075,6.599972535,735.075,1.0,15861.09024,16.74009781756667,17.48107115846154,0,14000000,16.45456789
6.0,6.0,4500.0,8.411832676,750.0,1.0,23875.11478,17.30156670857143,17.38481072169611,0,240000000,19.29614948
6.0,6.0,2722.5,7.909305855,453.75,1.0,14954.74223,17.52449479365033,17.2241481738,0,40000000,17.50439001
5.0,5.0,816.75,6.70533305,163.35,1.0,16843.7623,17.52449479365033,17.30474131619205,0,13500000,16.41820024
2.0,3.0,1361.25,7.216158674,680.625,1.5,19283.74656,17.52449479365033,17.63082525563043,1,10700000,16.1857543
5.0,6.0,2722.5,7.909305855,544.5,1.2,8754.904416,17.52449479365033,17.2241481738,0,41500000,17.54120399
6.0,5.0,2178.0,7.686162303,363.0,0.833333333,9182.736455,17.52449479365033,17.2241481738,0,20000000,16.81124283
5.0,6.0,2722.5,7.909305855,544.5,1.2,13957.75941,17.52449479365033,17.0930370689899,0,38000000,17.45309672
4.0,5.0,1905.75,7.552630911,476.4375,1.25,20202.0202,17.52449479365033,17.30474131619205,0,41000000,17.52908262
4.0,4.0,3539.25,8.171670119,884.8125,1.0,12473.21702,16.74009781756667,17.48107115846154,0,40000000,17.50439001
5.0,6.0,2722.5,7.909305855,544.5,1.2,13957.75941,17.52449479365033,17.2241481738,0,33000000,17.31201812
5.0,7.0,2178.0,7.686162303,435.6,1.4,13544.53627,17.52449479365033,17.63082525563043,0,29500000,17.19990082
0.0,0.0,10890.0,9.295600216,10890.0,0.0,9458.2185485,16.89827182589474,17.48107115846154,1,135000000,18.72078534
2.0,2.0,1053.0,6.959398512,526.5,1.0,22000.0,16.74009781756667,17.38481072169611,0,9000000,16.01273514
5.0,5.0,5445.0,8.602453035,1089.0,1.0,12511.47842,17.52449479365033,17.0930370689899,0,57000000,17.85856183
3.0,5.0,1361.25,7.216158674,453.75,1.666666667,19100.09183,17.52449479365033,17.48107115846154,0,25000000,17.03438638
6.0,6.0,2160.0,7.677863501,360.0,1.0,104166.66666,18.00816093799353,17.38481072169611,1,190000000,19.06253463
0.0,0.0,2700.0,7.901007052,2700.0,0.0,66666.66667,16.89827182589474,17.38481072169611,1,67500000,18.02763816
0.0,0.0,5989.5,8.697763215,5989.5,0.0,15861.09024,16.89827182589474,17.48107115846154,1,61500000,17.93454773
4.0,5.0,720.0,6.579251212,180.0,1.25,26388.88889,17.52449479365033,17.38481072169611,0,19000000,16.75994954
5.0,6.0,3267.0,8.091627412,653.4,1.2,13223.1405,17.52449479365033,17.2241481738,0,53000000,17.78580247
5.0,6.0,1361.25,7.216158674,272.25,1.2,12331.10324,17.52449479365033,17.0930370689899,0,16500000,16.61887094
5.0,6.0,2722.5,7.909305855,544.5,1.2,17447.19927,17.52449479365033,17.2241481738,0,47500000,17.67624027
0.0,0.0,1080.0,6.98471632,1080.0,0.0,22000.0,16.89827182589474,17.38481072169611,1,8500000,15.95557672
5.0,6.0,2722.5,7.909305855,544.5,1.2,14954.74223,17.52449479365033,17.2241481738,0,49000000,17.70733086
2.0,2.0,540.0,6.29156914,270.0,1.0,22000.0,16.74009781756667,17.38481072169611,0,20000000,16.81124283
3.0,3.0,3321.45,8.108156714,1107.15,1.0,16299.357205,17.30156670857143,17.2241481738,0,34000000,17.34187108
6.0,6.0,4500.0,8.411832676,750.0,1.0,61111.11111,17.52449479365033,17.38481072169611,0,310000000,19.55208286
4.0,4.0,3150.0,8.055157732,787.5,1.0,6587.3015875,17.30156670857143,17.38481072169611,0,20500000,16.83593544
3.0,4.0,1361.25,7.216158674,453.75,1.333333333,19467.40129,18.00816093799353,17.48107115846154,0,32500000,17.29675065
5.0,6.0,2722.5,7.909305855,544.5,1.2,20202.0202,17.52449479365033,17.2241481738,0,57500000,17.86729551
10.0,5.0,2178.0,7.686162303,217.8,0.5,18365.47291,17.52449479365033,17.63082525563043,0,40000000,17.50439001
4.0,5.0,2403.0,7.784473236,600.75,1.25,22000.0,16.74009781756667,17.38481072169611,0,31000000,17.24949776
3.0,3.0,1368.0,7.221105098,456.0,1.0,22000.0,17.03228004347826,17.38481072169611,1,16100000,16.59432983
5.0,6.0,1905.75,7.552630911,381.15,1.2,16791.28952,17.52449479365033,17.0930370689899,0,32000000,17.28124646
4.0,4.0,5193.0,8.555066844,1298.25,1.0,22000.0,17.52449479365033,17.38481072169611,1,120000000,18.6030023
3.0,4.0,1361.25,7.216158674,453.75,1.333333333,10468.3195575,17.52449479365033,17.63082525563043,1,16000000,16.58809928
6.0,6.0,2160.0,7.677863501,360.0,1.0,22000.0,17.52449479365033,17.38481072169611,1,65000000,17.98989783
2.0,2.0,900.0,6.802394763,450.0,1.0,19283.74656,17.30156670857143,17.63082525563043,1,13000000,16.38045992
0.0,0.0,4356.0,8.379309484,4356.0,0.0,19283.74656,16.7407250003125,17.63082525563043,1,320000000,19.58383155
5.0,5.0,2448.0,7.803026644,489.6,1.0,13333.33333,17.03228004347826,17.38481072169611,0,32800000,17.30593907
5.0,5.0,2722.5,7.909305855,544.5,1.0,12488.52158,17.52449479365033,17.0930370689899,0,21000000,16.860033
1.0,1.0,438.0,6.08221891,438.0,1.0,17454.54545,16.74009781756667,17.48107115846154,1,7665000,15.85217507
4.0,6.0,2542.0,7.840706452,635.5,1.5,22000.0,17.30156670857143,17.38481072169611,1,160000000,18.89068437
3.0,3.0,1600.0,7.377758908,533.3333333,1.0,22000.0,18.00816093799353,17.38481072169611,1,45000000,17.62217305
3.0,4.0,1361.25,7.216158674,453.75,1.333333333,15861.09024,17.52449479365033,17.48107115846154,1,22000000,16.90655301
0.0,0.0,1361.25,7.216158674,1361.25,0.0,19834.71074,16.7407250003125,17.48107115846154,1,12500000,16.3412392
5.0,6.0,4356.0,8.379309484,871.2,1.2,14954.74223,17.52449479365033,17.2241481738,0,79500000,18.19126758
4.0,5.0,1080.0,6.98471632,270.0,1.25,6148.148148,18.00816093799353,17.38481072169611,1,5500000,15.52025865
5.0,6.0,2722.5,7.909305855,544.5,1.2,20202.0202,17.52449479365033,17.30474131619205,0,55000000,17.82284374
3.0,4.0,2994.75,8.004616035,998.25,1.333333333,12629.794445,16.74009781756667,17.48107115846154,0,42500000,17.56501463
6.0,6.0,10890.0,9.295600216,1815.0,1.0,19283.74656,17.52449479365033,17.63082525563043,0,550000000,20.12542884
5.0,6.0,1905.75,7.552630911,381.15,1.2,15217.10613,17.52449479365033,17.2241481738,0,29500000,17.19990082
2.0,2.0,299.475,5.702030942,149.7375,1.0,12511.47842,16.74009781756667,17.0930370689899,0,2760000,14.83074124
4.0,5.0,1905.75,7.552630911,476.4375,1.25,17447.19927,17.52449479365033,17.30474131619205,0,42500000,17.56501463
3.0,4.0,1361.25,7.216158674,453.75,1.333333333,19467.40129,17.52449479365033,17.48107115846154,0,33500000,17.327056
5.0,6.0,2450.25,7.803945339,490.05,1.2,14041.756535,17.52449479365033,17.0930370689899,0,37000000,17.42642847
5.0,6.0,3267.0,8.091627412,653.4,1.2,24050.02405,17.52449479365033,17.30474131619205,0,82500000,18.22830885
3.0,4.0,2502.0,7.824845691,834.0,1.333333333,22000.0,17.30156670857143,17.38481072169611,0,70000000,18.0640058
2.0,2.0,1034.55,6.941721829,517.275,1.0,6336.088154,16.74009781756667,17.63082525563043,0,4700000,15.36307307
4.0,4.0,1080.0,6.98471632,270.0,1.0,22000.0,17.52449479365033,17.38481072169611,0,34000000,17.34187108
3.0,3.0,963.0,6.870053412,321.0,1.0,34212.96296,16.74009781756667,17.38481072169611,0,35000000,17.37085862
6.0,7.0,2160.0,7.677863501,360.0,1.166666667,22000.0,18.00816093799353,17.38481072169611,1,48400000,17.69501037
5.0,5.0,1361.25,7.216158674,272.25,1.0,19283.74656,17.52449479365033,17.63082525563043,0,18200000,16.71693215
1.0,1.0,540.0,6.29156914,540.0,1.0,10658.670032,16.74009781756667,17.38481072169611,1,2000000,14.50865774
2.0,2.0,2178.0,7.686162303,1089.0,1.0,19283.74656,17.52449479365033,17.63082525563043,1,19000000,16.75994954
7.0,4.0,1361.25,7.216158674,194.4642857,0.571428571,11019.28375,17.52449479365033,17.30474131619205,0,14000000,16.45456789
6.0,6.0,2160.0,7.677863501,360.0,1.0,22000.0,18.00816093799353,17.38481072169611,1,42500000,17.56501463
3.0,4.0,900.0,6.802394763,300.0,1.333333333,62962.96296,18.00816093799353,17.38481072169611,0,55000000,17.82284374
1.0,2.0,999.0,6.906754779,999.0,2.0,22000.0,16.74009781756667,17.38481072169611,0,40000000,17.50439001
5.0,6.0,2722.5,7.909305855,544.5,1.2,15861.09024,17.52449479365033,17.48107115846154,0,32000000,17.28124646
3.0,3.0,1125.0,7.025538315,375.0,1.0,22000.0,17.03228004347826,17.38481072169611,0,14800000,16.51013774
5.0,6.0,2722.5,7.909305855,544.5,1.2,13865.932045,17.52449479365033,17.0930370689899,0,37000000,17.42642847
4.0,4.0,3150.0,8.055157732,787.5,1.0,6587.3015875,17.03228004347826,17.38481072169611,0,21800000,16.89742053
4.0,6.0,21780.0,9.988747396,5445.0,1.5,17447.19927,17.52449479365033,17.30474131619205,0,72000000,18.09217668
4.0,5.0,2722.5,7.909305855,680.625,1.25,17447.19927,17.52449479365033,17.30474131619205,0,37000000,17.42642847
0.0,0.0,4500.0,8.411832676,4500.0,0.0,8611.111111,16.7407250003125,17.63082525563043,1,31000000,17.24949776
4.0,4.0,2722.5,7.909305855,680.625,1.0,15865.299925,17.52449479365033,17.48107115846154,1,35000000,17.37085862
4.0,5.0,1905.75,7.552630911,476.4375,1.25,17630.85399,17.52449479365033,17.30474131619205,0,36000000,17.3990295
