id,url,type,purpose,area,bedroom,bath,added,price,location,location_city,source
510,https://www.zameen.com/Property/dha_phase_7_sehar_commercial_area_corner_masterpiece_executive_2-bedroom_bungalow-facing_apartment_for_rent_in_sehar_commercial_dha_phase_7-54010283-8489-1.html,Room,For Rent,106 Sq. Yd.,2,2.0,1 hour ago,PKR 1.7 Crore,"Sehar Commercial Area, DHA Phase 7",Karachi,Zameen
796,https://www.zameen.com/Property/e_11_e-11_4_e-11_4_makkah_tower_1_bedroom_apartment_available_for_rent-54692537-3241-1.html,Room,For Rent,4 Marla,1,1.0,1 hour ago,PKR 1.18 Crore,"E-11/4, E-11",Islamabad,Zameen
2237,https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_k_1_kanal_luxury_modern_design_house_for_rent_in_dha_phase_6_lahore_near_to_dolmen_mall-54626650-1619-4.html,House,For Rent,1 Kanal,5,6.0,4 hours ago,PKR 3.25 Lakh,"DHA Phase 6 - Block K, DHA Phase 6",Lahore,Zameen
2238,https://www.zameen.com/Property/dha_defence_dha_9_town_ulta_modren_brand_new_house_available_for_rent_in_dha_9_town_lahore-54664605-1452-4.html,House,For Rent,5 Marla,3,3.0,5 hours ago,PKR 1.15 Lakh,"DHA 9 Town, DHA Defence",Lahore,Zameen
2239,https://www.zameen.com/Property/dha_defence_dha_phase_5_10_marla_house_for_rent_dha_phase_5_9_kv_solar_install-54625316-1447-4.html,House,For Rent,10 Marla,4,5.0,12 hours ago,PKR 2.7 Lakh,"DHA Phase 5, DHA Defence",Lahore,Zameen
2240,https://www.zameen.com/Property/dha_defence_dha_phase_1_2_kanal_facing_park_house_for_rent-54689150-1442-4.html,House,For Rent,2 Kanal,,,12 hours ago,PKR 5.5 Lakh,"DHA Phase 1, DHA Defence",Lahore,Zameen
2241,https://www.zameen.com/Property/dha_defence_dha_phase_5_1_kanal_fully_furnished_most_beautiful_design_bungalow_for_sale_at_prime_location_of_dha_phase_5_for_rent-54689342-1447-4.html,Other,For Rent,1 Kanal,5,7.0,12 hours ago,PKR 4.5 Lakh,"DHA Phase 5, DHA Defence",Lahore,Zameen
2242,https://www.zameen.com/Property/dha_defence_dha_phase_3_full_house_for_rent_in_dha_phase_3_vip_location_5_bed_attach_bath_tv_lough_double_kitchen_fully_furnished-54263584-1454-4.html,House,For Rent,1 Kanal,5,6.0,4 hours ago,PKR 4.5 Lakh,"DHA Phase 3, DHA Defence",Lahore,Zameen
2243,https://www.zameen.com/Property/askari_askari_11_5_marla_2bed_family_apartments_are_available_for_rent_in_sector-c-54291685-1503-4.html,Apartment,For Rent,5 Marla,2,2.0,5 hours ago,PKR 53 Thousand,"Askari 11, Askari",Lahore,Zameen
2244,https://www.zameen.com/Property/dha_phase_5_dha_phase_5_-_block_d_well_maintained_one_kanal_renovated_beautiful_bungalow_near_big_park_posh_area-53516734-1601-4.html,Other,For Rent,1 Kanal,5,6.0,7 hours ago,PKR 3.25 Lakh,"DHA Phase 5 - Block D, DHA Phase 5",Lahore,Zameen
2245,https://www.zameen.com/Property/dha_defence_dha_phase_5_live_the_premium_lifestyle_stunning_one_kanal_modern_bungalow_steps_away_from_park_and_market-53471308-1447-4.html,Other,For Rent,1 Kanal,5,6.0,7 hours ago,PKR 3.5 Lakh,"DHA Phase 5, DHA Defence",Lahore,Zameen
2246,https://www.zameen.com/Property/dha_defence_dha_phase_6_top_of_line_one_kanal_bungalow_situated_at_most_prime_location_once_visit_for_rent-47137304-1448-4.html,Other,For Rent,1 Kanal,5,6.0,7 hours ago,PKR 3.65 Lakh,"DHA Phase 6, DHA Defence",Lahore,Zameen
2247,https://www.zameen.com/Property/dha_defence_dha_phase_5_1_kanal_brand_new_full_luxury_house_available_for_rent_in_dha_phase_5-50076470-1447-4.html,House,For Rent,1 Kanal,5,6.0,3 hours ago,PKR 3 Lakh,"DHA Phase 5, DHA Defence",Lahore,Zameen
2248,https://www.zameen.com/Property/dha_defence_dha_phase_3_10_marla_beautiful_house_for_rent_with_basement_in_dha_phase_3_lahore-50653973-1454-4.html,House,For Rent,10 Marla,4,5.0,3 hours ago,PKR 1.8 Lakh,"DHA Phase 3, DHA Defence",Lahore,Zameen
2249,https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_t_1_kanal_elegant_and_semi_furnished_super_hot_located_bungalow_is_available_in_the_best_block_of_dha_lahore-54564704-1627-4.html,Other,For Rent,1 Kanal,5,6.0,1 hour ago,PKR 3.5 Lakh,"DHA Phase 7 - Block T, DHA Phase 7",Lahore,Zameen
2250,https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_d_1_kanal_elegant_and_slightly_used_super_hot_located_bungalow_is_available_in_the_best_block_of_dha_lahore-54564706-1613-4.html,Other,For Rent,1 Kanal,5,6.0,1 hour ago,PKR 4.99 Lakh,"DHA Phase 6 - Block D, DHA Phase 6",Lahore,Zameen
2251,https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_l_1_kanal_elegant_and_slightly_used_super_hot_located_bungalow_is_available_in_the_best_block_of_dha_lahore-54564708-1620-4.html,Other,For Rent,1 Kanal,5,6.0,1 hour ago,PKR 2.8 Lakh,"DHA Phase 6 - Block L, DHA Phase 6",Lahore,Zameen
2252,https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_z1_1_kanal_elegant_super_hot_located_bungalow_near_to_mosque_park_mcdonald_s_is_available_in_the_best_block_of_dha_lahore-54564716-1633-4.html,Other,For Rent,1 Kanal,5,6.0,1 hour ago,PKR 2.7 Lakh,"DHA Phase 7 - Block Z1, DHA Phase 7",Lahore,Zameen
2253,https://www.zameen.com/Property/lahore_bahria_orchard_beautiful_facing_park_8_marla_house_is_available_for_rent_at_best_rent-49364681-1474-4.html,House,For Rent,8 Marla,5,6.0,1 hour ago,PKR 1.03 Lakh,"Bahria Orchard, Lahore",Lahore,Zameen
2254,https://www.zameen.com/Property/askari_askari_10_10_marla_3_bedroom_house_low_price_from_market_available-54692606-1011-4.html,Room,For Rent,10 Marla,3,3.0,24 minutes ago,PKR 1.6 Lakh,"Askari 10, Askari",Lahore,Zameen
2255,https://www.zameen.com/Property/bahria_town_sector_c_bahria_town_-_tulip_block_one_bed_non_furnished_apartment_for_rent_bahria_town_lahore-53312181-1789-4.html,Apartment,For Rent,2.2 Marla,1,1.0,31 minutes ago,PKR 38 Thousand,"Bahria Town - Tulip Block, Bahria Town - Sector C",Lahore,Zameen
2256,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_c_one_bed_luxury_furnished_apartment_for_rent_in_prime_location-53198121-1784-4.html,Apartment,For Rent,2.4 Marla,1,1.0,31 minutes ago,PKR 50 Thousand,"Bahria Town - Sector C, Bahria Town",Lahore,Zameen
2257,https://www.zameen.com/Property/lake_city_meadows_lake_city_meadows_phase_1_luxury_house_portion_for_rent_furnished-54629401-4190-4.html,House,For Rent,5 Marla,1,2.0,40 minutes ago,PKR 1 Lakh,"Lake City Meadows Phase 1, Lake City Meadows",Lahore,Zameen
2258,https://www.zameen.com/Property/askari_askari_11_askari_11_4_bed_flat_for_rent_good_location-54237227-1503-4.html,Flat,For Rent,12 Marla,4,5.0,40 minutes ago,PKR 1.7 Lakh,"Askari 11, Askari",Lahore,Zameen
2259,https://www.zameen.com/Property/lahore_central_park_housing_scheme_1_kanal_upper_portion_available_for_rent-54556168-1013-4.html,Upper Portion,For Rent,1 Kanal,3,3.0,1 hour ago,PKR 85 Thousand,"Central Park Housing Scheme, Lahore",Lahore,Zameen
2260,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_e_10_marala_upper_portion_lower_lock_available_for_rent-54649054-1802-4.html,Upper Portion,For Rent,10 Marla,3,3.0,1 hour ago,PKR 70 Thousand,"Bahria Town - Sector E, Bahria Town",Lahore,Zameen
2261,https://www.zameen.com/Property/land_breeze_housing_society_zameen_opal_2_bed_fully_furnished_luxury_apartment_near_thokar_raiwind_road_zameen_opal-54110684-12916-4.html,Apartment,For Rent,4.7 Marla,2,3.0,2 hours ago,PKR 1.7 Lakh,"Zameen Opal, Land Breeze Housing Society",Lahore,Zameen
2262,https://www.zameen.com/Property/dha_defence_dha_phase_4_10_marla_beautiful_house_for_rent_in_phase_4_dha-53978404-1446-4.html,House,For Rent,10 Marla,4,5.0,14 hours ago,PKR 2.4 Lakh,"DHA Phase 4, DHA Defence",Lahore,Zameen
2263,https://www.zameen.com/Property/dha_defence_dha_phase_6_1_kanal_house_for_rent_in_phase_6_dha-54688623-1448-4.html,House,For Rent,1 Kanal,5,6.0,15 hours ago,PKR 3.75 Lakh,"DHA Phase 6, DHA Defence",Lahore,Zameen
2264,https://www.zameen.com/Property/lahore_gulberg_1_kanal_luxury_house_for_rent_in_gulberg_ideal_for_residence_or_office-53904274-7-4.html,House,For Rent,1 Kanal,5,5.0,17 hours ago,PKR 5 Lakh,"Gulberg, Lahore",Lahore,Zameen
2265,https://www.zameen.com/Property/askari_11_askari_11_-_sector_d_facing_park_10_marla_flat_is_available_in_askari_11_sector_d_at_super_hot_location-54593950-21437-4.html,Flat,For Rent,10 Marla,3,3.0,1 day ago,PKR 1.7 Lakh,"Askari 11 - Sector D, Askari 11",Lahore,Zameen
2266,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_b_one_bed_furnished_apartment_available_for_rent_in_sector_b_bahria_town_lahore-53320461-1772-4.html,Apartment,For Rent,2.2 Marla,1,1.0,1 day ago,PKR 41 Thousand,"Bahria Town - Sector B, Bahria Town",Lahore,Zameen
2267,https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_c_one_kanal_ultra_modern_luxurious_bungalow_design_by_reputed_architect_for_rent-53476837-1612-4.html,Other,For Rent,1 Kanal,5,6.0,7 hours ago,PKR 3.75 Lakh,"DHA Phase 6 - Block C, DHA Phase 6",Lahore,Zameen
2268,https://www.zameen.com/Property/dha_phase_5_dha_phase_5_-_block_l_dha_phase_5_l_block_1_kanal_fully_furnished_house_for_rent-54602985-1608-4.html,House,For Rent,1 Kanal,5,6.0,11 hours ago,PKR 5 Lakh,"DHA Phase 5 - Block L, DHA Phase 5",Lahore,Zameen
2269,https://www.zameen.com/Property/gulberg_gulberg_3_prime_location_house_of_10_marla_for_rent_in_gulberg_3-54689409-3824-4.html,House,For Rent,10 Marla,4,5.0,11 hours ago,PKR 2.1 Lakh,"Gulberg 3, Gulberg",Lahore,Zameen
2270,https://www.zameen.com/Property/askari_11_askari_11_-_sector_b_don_t_miss_out_this_beautiful_house_for_rent-54689561-15702-4.html,House,For Rent,1 Kanal,4,4.0,12 hours ago,PKR 2.5 Lakh,"Askari 11 - Sector B, Askari 11",Lahore,Zameen
2271,https://www.zameen.com/Property/lahore_bedian_road_farm_house_for_rent_on_daily_basis-52675536-378-4.html,Farm House,For Rent,4 Kanal,2,3.0,14 hours ago,PKR 15 Thousand,"Bedian Road, Lahore",Lahore,Zameen
2272,https://www.zameen.com/Property/bahria_town_sector_c_bahria_town_-_jasmine_block_10_marla_like_brand_new_house_for_rent_in_jasmine_block_bahria_town_lahore-52585888-1786-4.html,House,For Rent,10 Marla,5,6.0,4 hours ago,PKR 1.5 Lakh,"Bahria Town - Jasmine Block, Bahria Town - Sector C",Lahore,Zameen
2273,https://www.zameen.com/Property/bahria_town_sector_d_bahria_town_-_block_bb_5_marla_like_brand_new_full_house_for_rent_in_bb_block_bahria_town_lahore-52423007-1798-4.html,House,For Rent,5 Marla,3,4.0,4 hours ago,PKR 80 Thousand,"Bahria Town - Block BB, Bahria Town - Sector D",Lahore,Zameen
2274,https://www.zameen.com/Property/dha_phase_4_dha_phase_4_-_block_gg_10_marla_full_basement_home_theater_modern_bungalow_for_rent-42493179-1595-4.html,Other,For Rent,10 Marla,5,6.0,1 hour ago,PKR 2.85 Lakh,"DHA Phase 4 - Block GG, DHA Phase 4",Lahore,Zameen
2275,https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_y_10_marla_almost_brand_new_house_available_for_rent-54575664-1632-4.html,House,For Rent,10 Marla,4,5.0,2 hours ago,PKR 2.5 Lakh,"DHA Phase 7 - Block Y, DHA Phase 7",Lahore,Zameen
2276,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_c_1_bed_spacious_and_luxury_furnished_apartment_available_for_rent_bahria_town_lhr_near_talwar_chowk-54654263-1784-4.html,Apartment,For Rent,2.7 Marla,1,1.0,2 hours ago,PKR 50 Thousand,"Bahria Town - Sector C, Bahria Town",Lahore,Zameen
2277,https://www.zameen.com/Property/dha_phase_3_dha_phase_3_-_block_xx_10_marla_newly_upper_portion_fully_furnished_in_dha_phase_3-54281207-1586-4.html,Upper Portion,For Rent,10 Marla,3,3.0,2 hours ago,PKR 1.1 Lakh,"DHA Phase 3 - Block XX, DHA Phase 3",Lahore,Zameen
2278,https://www.zameen.com/Property/bahria_orchard_bahria_orchard_phase_2_5_marla_new_luxury_house_for_rent-53012600-8236-4.html,House,For Rent,5 Marla,3,4.0,3 hours ago,PKR 80 Thousand,"Bahria Orchard Phase 2, Bahria Orchard",Lahore,Zameen
2279,https://www.zameen.com/Property/land_breeze_housing_society_zameen_opal_1_bed_starlight_furnished_apartment_for_rent_in_zameen_opal_raiwind_road_lahore-54130869-12916-4.html,Apartment,For Rent,2.6 Marla,1,1.0,2 hours ago,PKR 1.2 Lakh,"Zameen Opal, Land Breeze Housing Society",Lahore,Zameen
2280,https://www.zameen.com/Property/land_breeze_housing_society_zameen_opal_1_bed_starlight_furnished_apartment_for_rent_in_zameen_opal_raiwind_road_lahore_located_in_the_heart_of_zameen_opal_this_beautifully_designed_1_bedroom_starlight_furnished_apartment_offers_a_perfect_blend_of_luxury_comfort_and_convenience-54127612-12916-4.html,Room,For Rent,2.7 Marla,1,1.0,2 hours ago,PKR 1.25 Lakh,"Zameen Opal, Land Breeze Housing Society",Lahore,Zameen
2281,https://www.zameen.com/Property/johar_town_johar_town_phase_2_premium_furnished_office_space_for_rent_with_expo_centre_view_lahore-54199278-3961-4.html,Office,For Rent,12 Marla,,2.0,2 hours ago,PKR 3.5 Lakh,"Johar Town Phase 2, Johar Town",Lahore,Zameen
2282,https://www.zameen.com/Property/lahore_wapda_town_24_marla_lower_portion_40_persons_setting_fully_furnished_office_use_available_in_wapdatown_main_bulivered_lahore-54254658-423-4.html,Lower Portion,For Rent,1.2 Kanal,3,4.0,2 hours ago,PKR 2.3 Lakh,"Wapda Town, Lahore",Lahore,Zameen
2283,https://www.zameen.com/Property/zafar_ali_road_zameen_quadrangle_one_bed_semi-furnished_apartment_for_rent_in_zameen_quadrangle_gulberg_lahore-54466721-17424-4.html,Apartment,For Rent,3.1 Marla,1,1.0,2 hours ago,PKR 1.29 Lakh,"Zameen Quadrangle, Zafar Ali Road",Lahore,Zameen
2284,https://www.zameen.com/Property/lahore_allama_iqbal_town_10_marla_furnished_portion_with_beautiful_furniture_available_for_rent-53739726-58-4.html,Other,For Rent,10 Marla,3,3.0,2 hours ago,PKR 1.4 Lakh,"Allama Iqbal Town, Lahore",Lahore,Zameen
2285,https://www.zameen.com/Property/wapda_town_wapda_town_phase_1_furnished_5_marla_neat_and_clean_lower_portion_in_wapda_town_for_job_holders_or_bachelor_s-54692432-4307-4.html,Lower Portion,For Rent,5 Marla,1,1.0,2 hours ago,PKR 42 Thousand,"Wapda Town Phase 1, Wapda Town",Lahore,Zameen
2286,https://www.zameen.com/Property/askari_11_askari_11_-_sector_b_apartments_12_marla_4_bed_flat_for_rent_in_askari_11_-sector_b_lahore-53848207-15703-4.html,Flat,For Rent,12 Marla,4,5.0,3 hours ago,PKR 1.45 Lakh,"Askari 11 - Sector B Apartments, Askari 11",Lahore,Zameen
2287,https://www.zameen.com/Property/dha_defence_dha_phase_6_one_kanal_brand_new_luxury_semi_furnish_house_located_at_prime_location_in_dha_phase_6_lahore-54640916-1448-4.html,House,For Rent,1 Kanal,5,6.0,1 day ago,PKR 3.15 Lakh,"DHA Phase 6, DHA Defence",Lahore,Zameen
2288,https://www.zameen.com/Property/dha_defence_dha_phase_6_one_kanal_brand_new_luxury_modern_design_house_available_for_rent_in_dha_phase_6_hot_location-54651164-1448-4.html,House,For Rent,1 Kanal,5,6.0,1 day ago,PKR 3.25 Lakh,"DHA Phase 6, DHA Defence",Lahore,Zameen
2289,https://www.zameen.com/Property/college_road_eden_boulevard_housing_scheme_5_marla_double_story_house_for_rent_in_eden_boulevard_main_college_road_lahore_bijli_pani_available_use_for_family_brand_new_typr_house-54477531-12447-4.html,House,For Rent,5 Marla,4,4.0,1 day ago,PKR 1 Lakh,"Eden Boulevard Housing Scheme, College Road",Lahore,Zameen
2290,https://www.zameen.com/Property/dha_defence_dha_phase_7_2_kanal_house_for_rent_1_kanal_house_1_kanal_lawn_20_kv_solar-54686500-1450-4.html,House,For Rent,2 Kanal,5,6.0,1 day ago,PKR 6 Lakh,"DHA Phase 7, DHA Defence",Lahore,Zameen
2291,https://www.zameen.com/Property/bahria_town_sector_c_bahria_town_-_jasmine_block_two_bed_furnished_apartment_available_for_rent_in_sector_c_bahria_town_lahore-53739088-1786-4.html,Apartment,For Rent,3.6 Marla,2,2.0,1 day ago,PKR 85 Thousand,"Bahria Town - Jasmine Block, Bahria Town - Sector C",Lahore,Zameen
2292,https://www.zameen.com/Property/al_kabir_town_al-kabir_town_-_phase_2_one_bed_studio_with_kitchen_and_bath-52904967-11704-4.html,Other,For Rent,2 Marla,,1.0,15 hours ago,PKR 28 Thousand,"Al-Kabir Town - Phase 2, Al-Kabir Town",Lahore,Zameen
2293,https://www.zameen.com/Property/lahore_model_town_a_facing_park_3_kanal_house_is_up_for_grabs_in_model_town-54248046-8-4.html,House,For Rent,3 Kanal,6,6.0,18 hours ago,PKR 9 Lakh,"Model Town, Lahore",Lahore,Zameen
2294,https://www.zameen.com/Property/askari_askari_11_ultra-modern_brand-new_4-bed_apartment_for_rent_3_637_sq_ft_askari_11_lahore-54646759-1503-4.html,Apartment,For Rent,16 Marla,4,5.0,21 hours ago,PKR 2.5 Lakh,"Askari 11, Askari",Lahore,Zameen
2295,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_c_1_bed_luxury_brand_new_apartment_fully_furnished_super_hot_location_bahria_town-54635528-1784-4.html,Apartment,For Rent,2.4 Marla,1,1.0,1 day ago,PKR 46 Thousand,"Bahria Town - Sector C, Bahria Town",Lahore,Zameen
2296,https://www.zameen.com/Property/askari_10_askari_10_-_sector_f_beautiful_house_for_rent_in_askari_10_sector_f-54687190-10542-4.html,House,For Rent,1 Kanal,5,6.0,1 day ago,PKR 3 Lakh,"Askari 10 - Sector F, Askari 10",Lahore,Zameen
2297,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_c_1_bed_brand_new_appartment_for_rent_in_sector_c_bahria_town_lahore-54692021-1784-4.html,Other,For Rent,2 Marla,1,1.0,4 hours ago,PKR 70 Thousand,"Bahria Town - Sector C, Bahria Town",Lahore,Zameen
2298,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_c_10_marla_brand_new_upper_portion_for_rent_in_gulbahar_block_bahria_town_lahore-54618131-1784-4.html,Upper Portion,For Rent,10 Marla,3,4.0,4 hours ago,PKR 75 Thousand,"Bahria Town - Sector C, Bahria Town",Lahore,Zameen
2299,https://www.zameen.com/Property/lahore_bahria_orchard_fully_furnished_house_is_for_rent-53007346-1474-4.html,House,For Rent,5 Marla,3,4.0,3 hours ago,PKR 1.5 Lakh,"Bahria Orchard, Lahore",Lahore,Zameen
2300,https://www.zameen.com/Property/bahria_orchard_bahria_orchard_phase_4_8_marla_brand_new_house_for_rent-53474000-11201-4.html,House,For Rent,8 Marla,5,5.0,3 hours ago,PKR 1.15 Lakh,"Bahria Orchard Phase 4, Bahria Orchard",Lahore,Zameen
2301,https://www.zameen.com/Property/lahore_bahria_orchard_northern_block_near_gate_1_house-54221702-1474-4.html,House,For Rent,10 Marla,5,5.0,3 hours ago,PKR 1.6 Lakh,"Bahria Orchard, Lahore",Lahore,Zameen
2302,https://www.zameen.com/Property/askari_11_askari_11_-_sector_b_apartments_12_marla_4_bed_flat_for_rent_in_askari_11_-sector_b_lahore-48919026-15703-4.html,Flat,For Rent,12 Marla,4,4.0,3 hours ago,PKR 1.45 Lakh,"Askari 11 - Sector B Apartments, Askari 11",Lahore,Zameen
2303,https://www.zameen.com/Property/askari_11_askari_11_-_sector_b_apartments_4_bed_luxury_apartment_for_rent_in_askari_11_lahore-54572897-15703-4.html,Apartment,For Rent,12 Marla,4,4.0,3 hours ago,PKR 1.5 Lakh,"Askari 11 - Sector B Apartments, Askari 11",Lahore,Zameen
2304,https://www.zameen.com/Property/dha_defence_dha_9_town_5_marla_brand_new_magnificent_designer_house_for_rent_in_dha_phase_9-54692383-1452-4.html,House,For Rent,5 Marla,3,4.0,3 hours ago,PKR 1 Lakh,"DHA 9 Town, DHA Defence",Lahore,Zameen
2305,https://www.zameen.com/Property/askari_11_askari_11_-_sector_b_10_marla_3_bed_room_flat_for_rent_in_askari_xi_sector_b_lahore-47495310-15702-4.html,Room,For Rent,10 Marla,3,3.0,3 hours ago,PKR 1.45 Lakh,"Askari 11 - Sector B, Askari 11",Lahore,Zameen
2306,https://www.zameen.com/Property/bahria_town_sector_c_bahria_town_-_janiper_block_luxury_furnished_10_marla_lower_portion_available_for_rent_in_bahria_town_lahore-54692351-1792-4.html,Lower Portion,For Rent,10 Marla,2,3.0,3 hours ago,PKR 1.2 Lakh,"Bahria Town - Janiper Block, Bahria Town - Sector C",Lahore,Zameen
2307,https://www.zameen.com/Property/wapda_town_wapda_town_phase_1_10_marla_3bed_upper_portion_is_for_rent_in_wapda_town_e-2_block-52568221-4307-4.html,Upper Portion,For Rent,10 Marla,3,4.0,3 hours ago,PKR 70 Thousand,"Wapda Town Phase 1, Wapda Town",Lahore,Zameen
2308,https://www.zameen.com/Property/wapda_town_wapda_town_phase_1_10_marla_superb_tile_2_bed_lower_portion_is_for_rent_in_wapda_town_phase_1-53876886-4307-4.html,Lower Portion,For Rent,10 Marla,2,3.0,3 hours ago,PKR 75 Thousand,"Wapda Town Phase 1, Wapda Town",Lahore,Zameen
2309,https://www.zameen.com/Property/lahore_valencia_housing_society_1_kanal_brand_new_3_bed_upper_portion_is_for_rent_in_valencia_town_near_wapda_town-54488334-373-4.html,Upper Portion,For Rent,1 Kanal,3,4.0,3 hours ago,PKR 1.1 Lakh,"Valencia Housing Society, Lahore",Lahore,Zameen
2310,https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_h_1_kanal_modern_house_for_rent_hot_location_reasonable_in_the_market-54645448-1617-4.html,House,For Rent,1 Kanal,5,6.0,3 hours ago,PKR 3.5 Lakh,"DHA Phase 6 - Block H, DHA Phase 6",Lahore,Zameen
2311,https://www.zameen.com/Property/lahore_shadab_garden_a_10_marla_upper_portion_in_shadab_garden_is_on_the_market_for_rent-54596109-4451-4.html,Upper Portion,For Rent,10 Marla,2,3.0,3 hours ago,PKR 65 Thousand,"Shadab Garden, Lahore",Lahore,Zameen
2312,https://www.zameen.com/Property/bahria_town_sector_b_bahria_town_-_shaheen_block_1_kanal_beautiful_luxury_new_house_with_solar_installed_for_rent_in_shaheen_block_bahria_town_lahore-54364890-1775-4.html,House,For Rent,1 Kanal,5,7.0,1 day ago,PKR 3 Lakh,"Bahria Town - Shaheen Block, Bahria Town - Sector B",Lahore,Zameen
2313,https://www.zameen.com/Property/bahria_town_sector_d_bahria_town_-_block_bb_5_marla_beautiful_fully_furnished_new_house_for_rent-54469636-1798-4.html,House,For Rent,5 Marla,3,4.0,1 day ago,PKR 1.4 Lakh,"Bahria Town - Block BB, Bahria Town - Sector D",Lahore,Zameen
2314,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_c_one_bed_non_furnished_apartment_available_for_rent_in_bahria_town_lahore-54186567-1784-4.html,Apartment,For Rent,2.4 Marla,1,1.0,2 days ago,PKR 37 Thousand,"Bahria Town - Sector C, Bahria Town",Lahore,Zameen
2315,https://www.zameen.com/Property/dha_defence_dha_9_town_luxurious_5_marla_lavish_brand_new_bungalow_on_top_location_for_rent_phase_9_town_dha_lahore-54218439-1452-4.html,Other,For Rent,5 Marla,3,4.0,2 days ago,PKR 95 Thousand,"DHA 9 Town, DHA Defence",Lahore,Zameen
2316,https://www.zameen.com/Property/gulberg_gulberg_5_2_bedroom_premium_corner_apartment_7th_floor_3-side_gulberg_views-54628228-3848-4.html,Room,For Rent,4.4 Marla,2,2.0,2 days ago,PKR 2.2 Lakh,"Gulberg 5, Gulberg",Lahore,Zameen
2317,https://www.zameen.com/Property/dha_defence_dha_phase_7_farm_house_for_rent_dha_and_swimming_pool_rent_and_farmhouse_per_day-53937625-1450-4.html,Farm House,For Rent,12 Kanal,5,6.0,1 day ago,PKR 13 Thousand,"DHA Phase 7, DHA Defence",Lahore,Zameen
2318,https://www.zameen.com/Property/sabzazar_scheme_sabzazar_scheme_-_block_g_affordable_upper_portion_of_10_marla_is_available_for_rent-54660133-4170-4.html,Upper Portion,For Rent,10 Marla,3,3.0,1 day ago,PKR 75 Thousand,"Sabzazar Scheme - Block G, Sabzazar Scheme",Lahore,Zameen
2319,https://www.zameen.com/Property/dha_phase_8_dha_phase_8_-_ex_park_view_defence_8_ex_park_view_kanal_elegant_and_fully_maintained_super_hot_located_bungalows_upper_portion_is_available_in_the_best_block_of_dha_lahore-54647520-485-4.html,Upper Portion,For Rent,1 Kanal,3,3.0,2 days ago,PKR 1.6 Lakh,"DHA Phase 8 - Ex Park View, DHA Phase 8",Lahore,Zameen
2320,https://www.zameen.com/Property/dha_defence_dha_phase_4_kanal_lavish_fully_furnished_house_available_for_rent_in_dha_phase_4-54647945-1446-4.html,House,For Rent,1 Kanal,5,6.0,2 days ago,PKR 4.5 Lakh,"DHA Phase 4, DHA Defence",Lahore,Zameen
2321,https://www.zameen.com/Property/dha_defence_dha_phase_7_ultra_luxury_kanal_upper_portion_for_rent_dha_phase_7_lahore-54648188-1450-4.html,Upper Portion,For Rent,1 Kanal,3,3.0,2 days ago,PKR 1.35 Lakh,"DHA Phase 7, DHA Defence",Lahore,Zameen
2322,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_c_10_marla_brand_new_lower_portion_for_rent_in_gulbahar_block_bahria_town_lahore-54618201-1784-4.html,Lower Portion,For Rent,10 Marla,2,3.0,4 hours ago,PKR 75 Thousand,"Bahria Town - Sector C, Bahria Town",Lahore,Zameen
2323,https://www.zameen.com/Property/askari_askari_10_newly_built_10_marla_flat_available_for_rent_in_askari_10_sector_f_lahore-54688900-1011-4.html,Flat,For Rent,10 Marla,3,3.0,5 hours ago,PKR 1.5 Lakh,"Askari 10, Askari",Lahore,Zameen
2324,https://www.zameen.com/Property/dha_defence_dha_phase_3_full_house_for_rent_in_dha_phase_3_vip_location_5_bed_attach_bath_tv_lough_double_kitchen_fully_furnished-54257386-1454-4.html,House,For Rent,1 Kanal,5,6.0,4 hours ago,PKR 4.5 Lakh,"DHA Phase 3, DHA Defence",Lahore,Zameen
2325,https://www.zameen.com/Property/dha_defence_dha_phase_1_lower_portion_for_rent_in_dha_phase_1-54451121-1442-4.html,Lower Portion,For Rent,1 Kanal,2,3.0,4 hours ago,PKR 1.5 Lakh,"DHA Phase 1, DHA Defence",Lahore,Zameen
2326,https://www.zameen.com/Property/lahore_paragon_city_10_marla_house_for_rent_in_paragon_city_lahore-45647546-1014-4.html,House,For Rent,10 Marla,5,5.0,4 hours ago,PKR 1.5 Lakh,"Paragon City, Lahore",Lahore,Zameen
2327,https://www.zameen.com/Property/lahore_paragon_city_5_marla_house_for_rent_in_paragon_city_lahore-45644866-1014-4.html,House,For Rent,5 Marla,3,4.0,4 hours ago,PKR 80 Thousand,"Paragon City, Lahore",Lahore,Zameen
